altmetric_id,mendeley_readers,citeulikereaders,blog_users,blogs_posts_count,news_unique_users,total_posts_count,wiki_posts_count,facebook_users,facebook_posts,twitter_users,twitter_posts,other_articles,mean,rank,perc,scored_higher_than,sample_size,users_lecturer,users_student_pg,users_student_phd,users_student_doct,users_researcher,users_other,users_prof_assoc,users_prof,users_medi,users_ss,users_psych,users_earth,users_agri,users_arts,users_id,users_au,altmetric_score,altmetric_score_1y,altmetric_score_6m,altmetric_score_3m,altmetric_score_1m
175256,439,5,4,6,1,24,1,4,7,8,9,5181074,6.119711512,107125,97,5073990,5181074,6,95,29,99,21,29,23,2,3,1,13,316,1,18,7,9,46.33,14.216,14.216,2.6,2.6
175282,1560,2,5,5,12,206,0,46,48,124,136,5183409,6.120454183,11813,99,5171950,5183409,24,221,131,158,63,80,70,544,80,65,2,204,7,16,4,22,242.798,107.35,82.85,55.85,15
175799,10173,96,3,3,0,9,2,1,1,3,3,5181137,6.119982068,158326,96,5022815,5181137,177,1616,331,846,702,311,200,18,32,6,15,63,11,137,10,63,31.362,0,0,0,0
176107,300,3,1,1,1,48,1,5,5,35,38,5181074,6.119711512,91953,98,5089102,5181074,3,38,13,46,25,18,10,149,14,4,3,86,1,11,4,5,53.4,11.25,10.75,10.75,0
176764,486,31,12,21,3,233,0,2,2,186,201,5181137,6.119982068,11003,99,5170143,5181137,8,81,21,109,44,22,20,20,115,9,12,112,10,69,4,20,254.164,29.506,13.614,5.55,3.7
176879,1102,5,8,8,3,24,2,1,1,8,9,5186943,6.124126568,49569,99,5137416,5186943,4,344,47,216,16,52,30,95,2,48,1,633,1,48,2,23,88.874,33.088,27.008,1,0
177273,14443,0,0,0,0,9,6,0,0,1,1,5026176,5.9534578,1027662,79,3990748,5026176,260,2928,485,1359,678,463,277,51,23,30,82,122,24,221,29,90,4.25,3,3,0,0
177340,388,0,1,2,0,32,0,2,2,25,28,5181074,6.119711512,194604,96,4986329,5181074,24,35,53,38,50,19,13,297,12,1,1,25,3,3,3,3,25.4,8.2,7.7,7.7,7.7
177562,5159,244,8,9,2,57,13,1,1,28,31,5154018,6.0935549,44821,99,5109216,5154018,82,1708,230,888,170,338,236,239,273,231,38,1041,45,288,15,123,94.918,4.25,3,0,0
178045,451,1,2,2,0,15,1,2,2,9,9,5172305,6.104528245,173005,96,4999415,5172305,6,69,26,69,26,18,15,248,12,3,1,126,2,6,5,5,28.536,0,0,0,0
178200,744,24,4,4,0,171,0,5,5,141,156,5187054,6.124128646,23442,99,5163621,5187054,41,178,69,62,25,57,25,21,389,54,2,28,26,87,5,25,153.634,5.5,0,0,0
178276,1650,98,3,5,0,31,3,0,0,19,21,5148643,6.086826379,124712,97,5023814,5148643,11,479,66,465,50,124,65,54,7,1,18,1291,2,114,8,32,39.5,1,0.5,0.5,0.5
178762,153,0,12,13,3,2924,0,93,95,2602,2772,5181137,6.119982068,98,99,5181043,5181137,6,33,7,40,7,12,10,9,27,41,1,23,3,8,1,7,2166.908,224.4,13.2,1.35,0.5
178909,281,7,1,1,1,8,2,0,0,3,3,5047341,5.975784467,207437,95,4839939,5047341,3,73,18,48,18,10,8,126,36,33,1,11,2,12,3,10,22.736,10.5,0,0,0
179305,711,8,22,30,16,140,2,5,5,67,74,5187004,6.12413708,6456,99,5180568,5187004,16,177,43,125,25,75,34,26,51,412,2,59,10,52,3,15,350.118,103.77,76.25,43.25,3.25
179833,561,2,16,22,5,272,1,101,104,108,136,5187054,6.124128646,11153,99,5175913,5187054,5,112,41,103,33,42,36,137,22,141,1,208,3,38,3,10,252.272,6.75,6,6,0
179842,496,2,1,3,0,9,0,0,0,6,6,4780730,5.724330805,381314,92,4399527,4780730,7,153,32,138,13,35,14,4,46,4,24,152,2,31,9,7,11.628,0,0,0,0
179867,12518,0,2,2,0,11,6,1,1,2,2,4729227,5.54659421,234962,95,4494303,4729227,206,2083,960,871,430,495,333,88,689,10757,3,65,97,270,27,101,17.526,0,0,0,0
179971,166,11,2,3,0,4,1,0,0,0,0,5045606,5.975225578,259251,94,4786369,5045606,5,32,2,26,9,18,7,42,14,11,2,11,1,11,2,5,18.168,0,0,0,0
1703210,131,2,2,6,0,8,1,0,0,1,1,5067967,6.002901805,287530,94,4780420,5067967,1,25,10,24,3,2,2,39,33,2,2,34,5,2,1,5,16.692,5.992,5.992,0,0
1715949,149,2,4,4,3,15,1,0,0,6,6,5181074,6.119711512,78796,98,5102280,5181074,1,64,8,28,4,11,9,0,84,15,4,15,4,16,2,5,61.054,20.204,14.5,14.5,12
1718725,868,11,27,32,72,1643,2,92,93,1328,1391,5182690,6.120457797,148,99,5182717,5182690,16,289,60,126,33,64,41,55,156,294,2,95,7,57,3,21,1887.592,267.272,134.75,71.57,3.35
1720963,1038,8,1,1,0,26,2,2,2,2,2,5153898,6.093530578,177241,96,4976678,5153898,15,255,44,265,40,56,36,11,127,3,122,259,11,47,8,10,27.736,1,1,1,1
1723951,392,5,9,10,26,109,3,12,12,50,52,5187004,6.12413708,7610,99,5179422,5187004,7,112,22,90,10,12,9,53,14,0,2,277,4,11,5,6,319.926,5,3,3,0
1727635,1241,4,1,2,0,7,2,0,0,1,1,5096282,6.038334358,359411,92,4736991,5096282,25,403,56,356,42,120,56,89,71,66,26,423,4,92,9,40,13.516,3,0,0,0
1731969,291,3,8,8,15,127,1,6,6,76,83,5168622,6.102361575,11984,99,5156642,5168622,2,88,18,74,9,10,14,42,2,4,1,122,1,7,1,6,239.562,11,1,0,0
1732424,969,5,26,29,68,441,1,48,49,240,257,5181074,6.119711512,828,99,5180300,5181074,1,290,41,235,35,65,48,187,6,9,5,644,2,69,2,7,936.412,200.074,173.394,27.81,0.25
1734871,472,5,2,3,0,4,1,0,0,0,0,5190687,6.12617051,373695,92,4816978,5190687,4,112,17,95,3,18,12,3,26,0,10,312,14,18,4,10,13.376,0,0,0,0
1738369,461,3,1,1,2,5,1,0,0,0,0,4964102,5.880446543,168344,96,4795760,4964102,8,114,18,118,20,17,12,2,3,1,16,301,2,11,2,12,27.024,19,0,0,0
1743888,1686,3,4,4,7,52,3,1,1,35,36,5187054,6.124128646,34116,99,5152950,5187054,17,633,86,334,14,88,45,2,4,0,2,8,1,47,6,31,116.954,0,0,0,0
1745280,355,1,5,7,6,384,2,92,111,214,243,5187004,6.12413708,9516,99,5177534,5187004,5,62,15,53,30,14,11,147,10,59,1,93,3,6,6,6,279.61,98.636,68.366,45.466,2.85
1752790,888,2,1,1,4,11,3,0,0,2,2,5137705,6.077678369,101413,98,5036301,5137705,7,197,60,142,33,43,29,134,11,5,3,555,2,7,1,3,48.048,41.048,38.048,38.048,16
1754390,300,1,13,16,12,495,1,20,20,285,431,5181074,6.119711512,4224,99,5176854,5181074,2,51,13,59,26,9,12,13,19,6,6,178,2,17,4,4,440.132,152.2,88.88,33.63,4
1760244,169,0,1,1,4,9,3,0,0,1,1,5026061,5.953402372,104956,97,4921009,5026061,4,34,9,30,7,12,12,6,8,19,2,115,5,11,2,8,44.5,3,3,3,0
1764076,409,3,3,3,1,11,4,0,0,3,3,5168589,6.102312171,132959,97,5035633,5168589,8,102,15,101,12,29,36,8,3,3,20,312,2,23,1,13,37.258,28.352,28.352,25.352,6.352
1764764,263,0,1,1,0,3,2,0,0,0,0,4692005,5.429178385,519214,88,4172309,4692005,5,62,15,40,9,13,8,3,112,14,10,25,15,11,2,6,8.544,3,0,0,0
1764802,260,0,1,1,0,3,0,1,1,1,1,4751697,5.709739389,538773,88,4212817,4751697,7,78,18,29,9,22,12,2,161,3,6,3,13,8,2,9,8.794,0,0,0,0
1764920,486,11,1,1,0,1,0,0,0,0,0,3622349,4.93087537,328739,89,3259914,3622349,7,220,20,58,11,24,16,1,1,2,1,3,3,14,1,18,9,0,0,0,0
1765420,230,2,1,1,0,2,1,0,0,0,0,5040289,5.964342611,619185,87,4420693,5040289,5,74,8,53,4,27,19,1,14,1,75,102,18,10,2,4,8.248,0,0,0,0
1769474,1276,0,1,1,0,5,0,0,0,4,4,5039474,5.964462927,505479,89,4533720,5039474,14,322,71,304,41,51,48,2,12,1,30,815,1,27,5,21,9.87,0,0,0,0
1778685,958,26,1,1,0,9,2,0,0,6,6,4729227,5.54659421,223218,95,4506187,4729227,11,302,37,226,16,68,30,27,18,12,2,759,2,68,5,18,18.284,7.584,0,0,0
1782503,468,9,16,20,27,1809,2,89,91,1496,1585,5183781,6.120547774,227,99,5183800,5183781,16,130,35,73,18,25,12,19,79,130,0,25,10,30,2,16,1577.43,293.624,41.95,29.05,16.75
1783710,260,1,3,7,3,294,4,73,80,171,188,5190687,6.12617051,15366,99,5175333,5190687,2,31,17,40,26,18,6,127,12,10,1,77,2,5,2,2,204.768,56.818,39.02,23,0.5
1788333,606,3,1,1,0,3,1,1,1,0,0,5036908,5.965735576,481828,90,4554802,5036908,9,87,39,161,65,72,45,434,21,52,0,39,2,29,5,15,10.002,0,0,0,0
1788675,1741,8,2,3,1,25,1,1,1,17,19,5181074,6.119711512,131803,97,5049265,5181074,10,559,62,394,35,75,34,107,1,2,3,1384,2,64,3,28,37.88,12.25,1,0,0
1789295,396,4,1,1,1,7,4,0,0,1,1,5186943,6.124126568,224392,95,4962581,5186943,10,96,11,71,7,21,19,67,19,1,3,271,2,12,2,9,22.048,10,10,0,0
181356,233,5,15,18,8,147,7,11,12,73,94,5187004,6.12413708,11294,99,5175721,5187004,3,38,19,37,12,14,3,122,24,6,1,68,1,8,4,2,250.376,82.866,40.1,28.75,0
181503,457,3,7,10,3,35,2,2,2,9,11,5181137,6.119982068,43592,99,5137546,5181137,6,119,21,115,11,32,28,55,6,158,1,151,3,26,1,13,97.78,8.976,8.976,0,0
182791,1204,4,8,11,10,41,12,1,1,6,6,5180928,6.119831603,25230,99,5155808,5180928,29,327,97,124,34,80,33,44,211,595,3,51,23,80,7,38,145.55,44,44,10,0
183056,1723,11,4,4,0,14,1,0,0,8,8,5174174,6.105791669,136951,97,5037251,5174174,14,546,82,453,48,108,55,3,7,1,6,1608,0,73,10,7,36.21,24.71,20.36,8.08,3
183096,106,0,5,7,3,123,1,11,11,89,93,5187004,6.12413708,24363,99,5162652,5187004,3,23,7,14,7,8,7,15,29,38,1,5,3,9,2,3,149.554,21.45,1,1,0
183485,705,71,1,2,0,27,0,0,0,22,24,5168589,6.102312171,166592,96,5001919,5168589,37,107,41,80,36,66,37,181,245,23,1,27,17,44,6,26,29.65,13.35,12.85,0,0
183507,358,5,5,5,4,77,2,14,16,34,38,5180722,6.109528412,34563,99,5146042,5180722,6,81,25,87,24,32,12,67,23,168,0,64,2,22,2,8,115.656,34.18,27.83,5.83,0
183546,257,4,6,6,2,32,1,1,1,20,21,5154288,6.093655982,49821,99,5104560,5154288,2,53,12,61,17,17,10,41,6,116,0,43,4,21,3,7,87.574,0,0,0,0
183554,138,6,1,1,3,22,2,0,0,16,16,4755595,5.706879907,72725,98,4682811,4755595,4,35,9,19,4,6,7,1,28,28,1,11,3,2,1,4,55.6,10,0,0,0
183566,192,2,5,5,4,46,3,4,4,29,29,5181074,6.119711512,45397,99,5135707,5181074,4,53,11,46,1,3,9,3,2,2,2,10,1,4,2,4,94.842,36.74,33.74,10.16,5.08
183574,792,21,20,22,60,730,4,32,38,479,501,5187004,6.12413708,598,99,5186443,5187004,22,179,45,133,31,58,46,48,122,222,6,59,15,39,2,26,1087.954,419.842,119.534,56.85,22.77
184025,449,0,1,1,1,13,1,0,0,10,10,5186050,6.123194879,172499,96,5013778,5186050,7,113,41,63,9,24,15,17,10,371,0,24,9,15,2,8,28.83,11.08,8.08,0,0
184094,172,1,3,3,1,25,1,0,0,19,20,5160020,6.097705506,107601,97,5052453,5160020,5,28,16,21,12,9,3,91,5,3,1,14,2,7,0,3,45.844,19.5,18.5,13.5,0.5
184262,246,4,2,2,4,90,0,3,4,75,76,5181074,6.119711512,31870,99,5149266,5181074,3,44,16,53,25,9,18,177,7,5,1,30,1,6,1,8,122.79,14,14,14,0
184476,13634,30,4,5,0,11,2,0,0,4,4,4724225,5.687182893,108024,97,4616599,4724225,47,1687,366,1187,166,297,181,49,22,8,8,6114,7,166,17,46,38.336,0,0,0,0
184593,1815,10,1,2,0,8,4,0,0,2,2,5094648,6.036925692,321495,93,4770060,5094648,19,609,103,411,46,107,92,1,2,2,59,1314,4,109,7,18,15,3,3,3,0
184843,761,3,1,1,1,49,1,0,0,32,32,5190687,6.12617051,91421,98,5099266,5190687,17,124,52,115,28,32,21,297,153,171,0,51,15,14,2,11,53.874,11.5,10,7,7
185097,353,0,2,2,0,4,2,0,0,0,0,4757664,5.707602102,330818,93,4426536,4757664,7,68,15,73,17,44,34,39,10,171,2,84,6,10,2,15,13.08,0,0,0,0
185208,240,3,12,13,6,75,3,3,3,35,43,5181074,6.119711512,22991,99,5158084,5181074,2,29,12,49,15,18,7,81,7,2,4,91,1,8,2,2,155.528,66.682,55.452,48.152,20.08
185213,525,0,5,9,2,24,4,3,3,3,3,5187004,6.12413708,76043,98,5110997,5187004,8,133,12,127,18,36,12,2,8,2,218,79,5,24,7,19,63.038,8.472,8.472,5.472,0
185353,255,4,3,4,4,11,2,0,0,0,0,5141491,6.080702614,76101,98,5065296,5141491,7,67,10,52,9,23,18,7,63,6,34,102,32,14,1,6,62,28,5,5,5
185443,2932,11,3,4,1,18,3,0,0,9,9,5180664,6.119978228,136131,97,5044795,5180664,14,986,106,688,44,105,46,65,8,0,3,2344,3,137,5,55,36.596,10.876,10.876,0,0
185462,277,2,8,8,1,29,1,1,1,13,14,5187004,6.12413708,48828,99,5138214,5187004,6,48,20,30,11,13,9,44,34,144,0,14,6,13,1,1,89.894,1.85,1.85,1.85,1.85
185781,0,0,7,12,3,70,3,12,12,38,39,5187054,6.124128646,35363,99,5151687,5187054,5,40,24,59,35,32,14,171,30,35,1,81,2,20,4,6,114.05,24,22.25,0,0
185825,3812,47,2,2,0,11,4,0,0,4,4,5051265,5.976148689,225915,95,4825413,5051265,22,1173,168,792,120,189,99,227,37,7,22,2955,16,157,14,79,20.942,0.5,0,0,0
186116,186,3,1,1,4,441,1,33,39,128,385,5187004,6.12413708,19934,99,5167075,5187004,5,21,8,25,28,8,10,104,22,11,0,14,5,4,2,6,171.516,95.4,60.5,20.45,3
188410,380,2,3,3,3,33,1,4,4,15,18,5181074,6.119711512,70196,98,5110877,5181074,4,72,22,91,16,27,13,57,16,180,1,63,3,17,3,3,67.304,29.25,1.25,1.25,1
188596,959,59,36,38,16,844,3,15,15,652,692,5187054,6.124128646,628,99,5186439,5187054,21,265,59,172,34,68,60,31,143,288,7,182,24,67,5,27,1064.626,74.41,33.08,25.08,0
188799,0,0,6,7,2,116,2,8,8,71,92,5181074,6.119711512,31120,99,5149955,5181074,3,38,8,48,18,8,5,131,22,4,0,50,2,5,2,3,124.978,14.25,12,0.75,0
188900,699,8,4,4,3,51,0,3,3,35,36,5188882,6.124534158,56852,98,5132224,5188882,10,193,23,152,27,39,36,96,22,180,0,178,5,33,3,16,79.94,37.8,31,0,0
189109,1231,9,15,20,7,78,3,2,2,33,34,5180234,6.109709633,15360,99,5164911,5180234,9,364,63,297,37,61,43,3,23,0,242,414,3,47,10,18,203.72,57.464,12.384,12.384,0
189716,486,2,4,5,0,58,3,17,18,31,31,5187054,6.124128646,71207,98,5115846,5187054,18,27,40,46,51,17,12,374,10,5,1,35,5,10,4,7,66.604,19.05,13.75,9.25,0
189807,966,5,3,3,2,14,0,0,0,9,9,5056127,5.980011672,103284,97,4952954,5056127,20,199,34,165,34,52,31,5,42,3,31,474,11,34,9,18,45.7,22.1,0,0,0
1800551,588,0,0,0,0,3,1,0,0,2,2,5121617,6.06057446,1028133,79,4086393,5121617,10,144,78,86,19,34,17,38,43,432,1,31,6,32,3,7,4.5,3,0,0,0
1801301,496,11,32,34,61,1251,1,64,64,1009,1052,5185597,6.122878839,272,99,5185466,5185597,9,128,37,97,23,34,22,56,60,192,4,79,31,29,2,13,1488.926,237.214,97.298,57.998,26.9
1801320,731,38,149,202,51,5785,9,756,769,4187,4556,5186307,6.123330732,7,99,5186395,5186307,15,180,51,159,38,46,60,119,55,35,29,281,5,29,2,9,5120.654,235.382,108.322,57.68,14.58
1801609,756,5,1,1,0,3,1,0,0,1,1,5181074,6.119711512,431741,91,4749337,5181074,5,241,31,151,11,25,16,21,1,0,3,614,1,20,1,6,11.72,3,0,0,0
1814252,262,1,1,1,0,33,1,0,0,28,31,5154018,6.0935549,152216,97,5001811,5154018,10,33,19,43,26,39,18,165,52,18,1,3,1,10,3,6,32.34,20.64,12.04,9.04,9.04
1814794,626,4,30,41,58,498,3,52,52,290,321,5181137,6.119982068,803,99,5180343,5181137,6,158,27,174,25,41,35,5,14,5,145,202,6,34,6,15,946.676,45.5,3,3,3
1817589,98,2,3,3,18,113,0,5,6,77,81,5040289,5.964342611,12231,99,5027383,5040289,2,28,3,29,4,2,9,2,9,4,7,52,11,3,1,2,223.138,0,0,0,0
1832636,437,1,1,1,0,2,1,0,0,0,0,3706783,4.968983188,274609,92,3432145,3706783,12,167,16,76,10,37,29,23,17,204,1,38,4,32,4,9,10.84,0,0,0,0
1832903,2066,0,1,1,0,6,4,0,0,0,0,5094641,6.036950092,431777,91,4662844,5094641,32,654,153,232,57,172,80,44,398,622,11,66,31,100,7,42,11.416,3,3,0,0
1834799,993,26,1,1,0,1,0,0,0,0,0,3685110,4.937292305,474348,87,3210645,3685110,14,335,34,140,18,73,31,5,17,30,4,15,9,43,5,25,6.72,0,0,0,0
1835743,1494,4,1,1,0,11,0,0,0,10,10,5068056,6.002650038,364244,92,4703028,5068056,11,434,82,444,52,69,42,23,23,4,105,800,3,92,16,22,13.2,5,0,0,0
1836868,730,88,1,1,0,4,2,0,0,1,1,4681522,5.699093403,409979,91,4267901,4681522,4,208,27,181,28,44,10,21,1,0,3,529,2,52,3,23,10.5,0,0,0,0
1837207,1436,17,43,52,113,2235,4,115,118,1655,1800,5181669,6.120147943,63,99,5181619,5181669,10,404,66,291,59,85,61,337,13,166,5,701,4,90,4,21,2485.106,376.764,119.88,49.85,12.35
1837246,117,1,4,5,42,104,1,6,6,37,37,5039474,5.964462927,4465,99,5033865,5039474,1,32,3,25,5,6,8,3,12,1,6,67,12,8,1,1,395.728,5.25,0.25,0,0
1837247,366,5,23,24,130,370,3,38,39,122,124,5180664,6.119978228,349,99,5180579,5180664,4,99,12,63,12,17,20,7,51,7,38,178,29,15,1,7,1350.076,15,1,1,0
1849594,968,1,1,1,7,10,2,0,0,0,0,5180722,6.109528412,75715,98,5103127,5180722,29,291,101,83,20,53,36,37,333,306,3,31,25,57,5,16,63.08,60.08,60.08,60.08,0
1854852,397,1,2,2,11,178,1,4,4,147,155,5181137,6.119982068,14059,99,5167085,5181137,9,79,29,60,17,14,17,248,13,13,0,53,3,7,1,7,216.58,17,0,0,0
1856094,490,5,1,1,0,9,1,1,1,4,5,4898746,5.823650464,231501,95,4666496,4898746,9,84,36,51,14,26,20,221,35,41,4,82,7,3,1,10,19.25,12.25,0,0,0
1857335,623,49,8,10,4,745,0,15,15,611,671,5186445,6.123467319,2381,99,5184137,5186445,5,211,23,187,17,35,15,32,8,18,5,333,4,60,3,15,584.618,58.98,2.5,0.5,0.5
1858089,99,0,1,2,2,8,1,0,0,2,2,5168087,6.102575283,162031,96,5006176,5168087,3,26,12,12,1,7,4,18,8,51,0,18,1,6,2,1,30.5,10.5,10,10,0
1867675,938,17,2,2,0,7,5,0,0,0,0,5028713,5.96531604,343000,93,4685435,5028713,2,339,38,157,19,44,20,88,2,1,1,741,1,31,3,19,13.88,0,0,0,0
1868400,104,8,13,14,14,682,1,31,31,556,613,5181137,6.119982068,2063,99,5179078,5181137,2,19,8,24,20,8,6,77,5,5,0,10,1,8,1,8,625.394,19.75,15,5,5
1872819,309,1,4,4,1,6,0,0,0,1,1,5047583,5.975481891,135566,97,4912021,5047583,5,72,6,79,10,19,20,5,1,1,7,243,1,12,3,4,34.892,18.16,18.16,18.16,0
1884412,887,0,1,1,0,2,1,0,0,0,0,5067639,6.001697403,633878,87,4432173,5067639,14,274,77,89,11,66,28,13,203,344,1,19,10,38,4,16,8.08,5.08,0,0,0
1894253,373,4,1,1,0,4,0,0,0,2,3,4507509,5.138638983,281321,93,4221862,4507509,4,105,18,67,13,12,13,12,11,2,17,170,3,5,1,2,13,0,0,0,0
191411,340,0,1,1,6,40,3,0,0,23,30,5181074,6.119711512,56004,98,5125049,5181074,4,72,31,33,17,16,12,74,80,114,0,30,4,15,1,3,80.7,33,22,7,7
191490,573,4,1,1,1,12,1,0,0,3,3,5128692,6.068583722,181811,96,4946596,5128692,2,156,15,171,17,35,27,77,2,25,0,416,2,35,4,6,26.75,10,10,0,0
191532,323,0,13,57,2,228,0,61,66,84,98,5180722,6.109528412,15823,99,5163324,5180722,5,58,16,61,20,24,12,123,11,6,0,138,3,14,2,7,199.442,56.03,18.45,3.95,0.5
192635,353,1,1,1,0,88,3,0,0,84,84,5181074,6.119711512,56274,98,5124799,5181074,7,90,23,42,11,18,17,11,67,153,2,8,6,15,2,8,80.386,0,0,0,0
192931,627,7,3,3,2,38,1,10,11,16,18,5181074,6.119711512,77465,98,5103647,5181074,8,167,45,138,19,44,31,164,15,118,1,288,5,28,1,7,61.996,26.066,14.35,14.35,0
193090,121,2,5,5,1,72,1,2,2,53,57,5154018,6.0935549,47307,99,5106756,5154018,3,39,3,24,4,11,7,4,11,4,2,24,3,5,3,3,91.176,1,1,1,0
193198,517,17,1,1,0,2,1,0,0,0,0,3624912,4.938887267,303908,91,3322042,3624912,4,177,21,148,12,42,28,44,3,1,1,397,2,29,3,10,9.928,0,0,0,0
193752,790,12,2,2,0,5,3,0,0,0,0,5186943,6.124126568,290897,94,4896057,5186943,4,249,36,187,15,55,31,6,1,0,71,495,2,42,3,7,17.048,3,3,3,3
195252,247,5,2,2,2,5,0,0,0,0,0,4772633,5.720113141,139814,97,4633112,4772633,5,55,12,44,9,23,16,3,57,16,14,108,36,10,1,14,30.32,0,0,0,0
195517,642,4,3,4,9,134,2,27,31,60,70,5187167,6.124090107,22458,99,5164716,5187167,7,141,37,133,29,28,43,154,28,145,4,248,2,29,5,13,158.258,103.5,22.85,8.1,5.1
195617,228,5,6,6,2,40,2,1,1,23,25,5184101,6.120605763,49575,99,5134734,5184101,3,52,5,57,19,16,9,2,13,5,29,28,1,16,1,4,88.782,10.5,0,0,0
196162,938,2,2,2,0,4,1,1,1,0,0,4842394,5.774141481,291622,93,4550770,4842394,13,219,35,251,56,37,27,3,30,4,17,535,1,31,11,38,15.122,0,0,0,0
196845,1730,20,11,14,7,50,11,0,0,15,15,5181137,6.119982068,24920,99,5156223,5181137,11,530,79,349,35,108,79,57,10,3,156,1119,6,101,6,18,146.986,2.25,0.5,0,0
197193,331,9,8,8,2,24,4,0,0,8,8,5045059,5.975243971,48993,99,4996067,5045059,4,82,8,50,12,10,14,4,15,34,5,244,1,14,1,4,85.17,8.874,0,0,0
197249,334,10,10,10,8,47,3,7,7,15,15,5187054,6.124128646,22022,99,5165041,5187054,2,77,14,56,13,15,17,30,6,15,1,250,2,15,0,3,160.362,38.41,36.41,21.08,5.08
197733,656,2,1,2,2,124,1,1,1,114,118,5180664,6.119978228,32203,99,5148723,5180664,10,143,34,102,28,26,23,293,119,49,1,63,22,3,4,12,121.698,27.35,20.95,19.45,17.95
198214,120860,763,10,11,0,191,1,9,9,151,157,5181137,6.119982068,14788,99,5166358,5181137,600,9151,2132,6456,1601,2228,1513,5427,1544,780,605,14978,422,1178,108,442,209.442,33.784,7.85,2,2
1903905,120,0,3,3,1,7,1,0,0,1,2,4729227,5.54659421,124083,97,4605199,4729227,3,28,6,19,4,7,7,14,19,44,0,14,2,6,1,2,32.612,0,0,0,0
1906383,1595,8,25,27,54,2124,0,19,20,1845,1981,5186050,6.123194879,100,99,5185971,5186050,12,461,84,410,69,74,49,5,46,2,281,510,5,69,9,36,2144.948,118.988,78.43,29.35,10
1911341,764,0,6,6,25,165,0,12,12,96,109,5186795,6.124008805,7512,99,5179396,5186795,8,147,37,108,39,20,18,270,21,3,1,278,7,11,0,14,321.988,31.16,23.08,23.08,0
1920176,198,0,10,12,5,205,0,5,5,165,179,5181137,6.119982068,10060,99,5171085,5181137,5,50,14,22,5,11,4,5,94,7,0,4,7,13,1,12,269.61,24,14.25,0,0
1921728,475,0,1,1,0,6,1,0,0,4,4,5109589,6.04879102,360841,92,4747418,5109589,13,84,40,54,30,34,17,52,27,343,0,17,3,16,5,6,13.5,1,1,1,0
1924474,694,0,1,1,2,14,1,1,1,7,8,5067960,6.002801803,140172,97,4927455,5067960,12,148,44,107,18,31,16,109,79,7,56,164,12,23,1,16,34,20.75,2.75,0,0
1931082,148,0,2,2,5,15,1,3,3,4,4,5090201,6.030448312,79410,98,5010807,5090201,6,22,8,26,11,7,3,74,18,4,2,22,1,4,3,2,58.8,15.1,3,0,0
1933221,129,0,5,5,43,190,1,10,10,58,105,5119890,6.059476498,3941,99,5115950,5119890,5,25,5,21,12,3,7,55,25,24,1,12,1,1,1,8,444.36,60.014,29.014,29.014,0
1942851,369,0,1,1,1,14,0,0,0,7,10,5003000,5.927075688,148963,97,4853904,5003000,8,46,24,52,19,11,6,219,85,3,0,23,9,7,1,4,31.05,9,9,9,0
1946627,1145,6,28,31,48,1083,3,130,135,679,784,5187972,6.125086706,432,99,5187634,5187972,10,355,55,210,39,57,50,83,12,141,4,754,5,54,2,9,1240.17,144.096,79.5,17.25,5.75
1949716,487,0,6,6,41,285,1,16,16,196,219,5187054,6.124128646,2957,99,5184109,5187054,9,69,24,116,39,16,20,202,116,12,1,45,7,17,3,5,528.814,257.128,247,247,0
1952851,346,4,26,38,38,998,1,98,103,620,784,5187004,6.12413708,694,99,5186352,5187004,6,82,19,86,20,12,16,10,22,2,54,84,5,17,2,13,1012.322,166.516,97.55,67.25,8
1955302,367,6,25,31,70,547,2,41,41,356,381,5185357,6.1224609,633,99,5184940,5185357,2,67,9,42,5,10,14,9,19,2,15,148,11,10,1,4,1058.636,61.48,43.48,43.48,0
1962293,209,1,1,1,1,4,2,0,0,0,0,5187004,6.12413708,242870,95,4944124,5187004,4,51,9,37,9,19,16,9,13,35,6,98,9,13,1,6,20.376,13,10,10,0
1972857,528,10,3,3,1,236,2,14,14,200,212,5181074,6.119711512,19528,99,5161547,5181074,6,140,25,135,13,40,30,10,3,1,31,421,2,37,4,11,173.526,8.804,1.25,0.25,0
1972916,1538,14,15,18,39,822,0,130,133,508,602,5181074,6.119711512,1048,99,5180027,5181074,10,417,64,405,59,74,57,232,23,10,6,1028,9,86,2,19,846.858,202.03,119.93,28.25,9
1975533,244,1,2,9,1,14,1,3,3,0,0,5168087,6.102575283,171534,96,4996703,5168087,4,55,13,55,10,14,6,60,3,1,1,135,1,3,0,2,28.75,16.25,16.25,7,7
1975751,1585,14,4,5,5,80,1,2,2,49,56,5190687,6.12617051,44963,99,5145730,5190687,5,528,54,477,44,70,36,122,1,1,0,1277,1,65,2,16,95.704,18.376,8.376,1,0
1977268,506,8,26,29,8,5768,0,646,659,4533,4954,5185357,6.1224609,17,99,5185385,5185357,15,119,14,139,34,33,26,57,35,37,18,184,2,30,2,23,4184.672,114.85,51,20.35,13.5
1989795,792,9,34,35,84,685,8,28,33,424,481,5187848,6.124974846,406,99,5187435,5187848,5,216,21,149,26,37,39,20,44,8,20,523,35,36,0,11,1273.984,173.788,142.838,105.008,33
1998611,222,0,1,1,2,8,2,1,1,2,2,5007280,5.930763144,163767,96,4843343,5007280,11,37,19,29,8,25,18,101,64,11,1,14,2,10,2,4,28.25,25,2,1,0
